"path","category","purpose","runtime","extension","status","evidence"
"src/app/api/admin/profile/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/profile/ai-control/route.ts"
"src/app/api/admin/profile/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/profile/route.ts"
"src/app/api/admin/reviews/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/reviews/[id]/route.ts"
"src/app/api/admin/reviews/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/reviews/ai-control/route.ts"
"src/app/api/admin/reviews/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/reviews/route.ts"
"src/app/api/admin/settings/about-us/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/settings/about-us/ai-control/route.ts"
"src/app/api/admin/settings/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/settings/ai-control/route.ts"
"src/app/api/admin/settings/contact-us/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/settings/contact-us/ai-control/route.ts"
"src/app/api/admin/settings/custom-home/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/settings/custom-home/ai-control/route.ts"
"src/app/api/admin/settings/domains/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/settings/domains/route.ts"
"src/app/api/admin/settings/test-bale/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/settings/test-bale/route.ts"
"src/app/api/admin/settings/test-sms/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/settings/test-sms/route.ts"
"src/app/api/admin/settings/test-telegram/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/settings/test-telegram/route.ts"
"src/app/api/admin/setup-wizard/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/setup-wizard/route.ts"
"src/app/api/admin/shoppable/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/shoppable/[id]/route.ts"
"src/app/api/admin/shoppable/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/shoppable/ai-control/route.ts"
"src/app/api/admin/shoppable/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/shoppable/route.ts"
"src/app/api/admin/slider/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/slider/[id]/route.ts"
"src/app/api/admin/slider/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/slider/ai-control/route.ts"
"src/app/api/admin/slider/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/slider/route.ts"
"src/app/api/admin/staff/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/staff/[id]/route.ts"
"src/app/api/admin/staff/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/staff/ai-control/route.ts"
"src/app/api/admin/staff/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/staff/route.ts"
"src/app/api/admin/stories/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/stories/ai-control/route.ts"
"src/app/api/admin/system-tickets/[id]/messages/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/system-tickets/[id]/messages/route.ts"
"src/app/api/admin/system-tickets/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/system-tickets/[id]/route.ts"
"src/app/api/admin/system-tickets/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/system-tickets/ai-control/route.ts"
"src/app/api/admin/system-tickets/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/system-tickets/route.ts"
"src/app/api/admin/tickets/[id]/messages/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/tickets/[id]/messages/route.ts"
"src/app/api/admin/tickets/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/tickets/[id]/route.ts"
"src/app/api/admin/tickets/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/tickets/ai-control/route.ts"
"src/app/api/admin/tickets/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/tickets/route.ts"
"src/app/api/admin/users/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/users/[id]/route.ts"
"src/app/api/admin/users/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/users/ai-control/route.ts"
"src/app/api/admin/users/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/users/route.ts"
"src/app/api/admin/wholesale/requests/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/admin/wholesale/requests/route.ts"
"src/app/api/auth/customer/logout/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/auth/customer/logout/route.ts"
"src/app/api/auth/customer/register/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/auth/customer/register/route.ts"
"src/app/api/auth/customer/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/auth/customer/route.ts"
"src/app/api/auth/login/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/auth/login/route.ts"
"src/app/api/auth/logout/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/auth/logout/route.ts"
"src/app/api/auth/merchant-login/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/auth/merchant-login/route.ts"
"src/app/api/auth/otp/send/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/auth/otp/send/route.ts"
"src/app/api/auth/otp/verify/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/auth/otp/verify/route.ts"
"src/app/api/auth/register/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/auth/register/route.ts"
"src/app/api/auth/register/send-otp/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/auth/register/send-otp/route.ts"
"src/app/api/auth/register/verify-otp/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/auth/register/verify-otp/route.ts"
"src/app/api/bale/gateway/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/bale/gateway/route.ts"
"src/app/api/blog/[slug]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/blog/[slug]/route.ts"
"src/app/api/blog/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/blog/route.ts"
"src/app/api/cart/reorder/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/cart/reorder/route.ts"
"src/app/api/cart/validate/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/cart/validate/route.ts"
"src/app/api/chat/message/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/chat/message/route.ts"
"src/app/api/chat/session/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/chat/session/[id]/route.ts"
"src/app/api/chat/session/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/chat/session/route.ts"
"src/app/api/chat/settings/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/chat/settings/route.ts"
"src/app/api/chat/upload/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/chat/upload/route.ts"
"src/app/api/checkout/discount/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/checkout/discount/route.ts"
"src/app/api/checkout/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/checkout/route.ts"
"src/app/api/checkout/verify-status/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/checkout/verify-status/route.ts"
"src/app/api/contact-us/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/contact-us/route.ts"
"src/app/api/contact-us/track/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/contact-us/track/route.ts"
"src/app/api/create-shop/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/create-shop/route.ts"
"src/app/api/discounts/automatic/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/discounts/automatic/route.ts"
"src/app/api/downloads/[token]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/downloads/[token]/route.ts"
"src/app/api/health/liveness/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/health/liveness/route.ts"
"src/app/api/health/readiness/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/health/readiness/route.ts"
"src/app/api/media/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/media/[id]/route.ts"
"src/app/api/media/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/media/route.ts"
"src/app/api/orders/[id]/proforma/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/orders/[id]/proforma/route.ts"
"src/app/api/payment/verify/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/payment/verify/route.ts"
"src/app/api/products/[id]/notify-me/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/products/[id]/notify-me/route.ts"
"src/app/api/products/[id]/reviews/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/products/[id]/reviews/route.ts"
"src/app/api/products/notify/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/products/notify/route.ts"
"src/app/api/profile/addresses/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/profile/addresses/[id]/route.ts"
"src/app/api/profile/addresses/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/profile/addresses/route.ts"
"src/app/api/profile/notifications/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/profile/notifications/route.ts"
"src/app/api/profile/orders/[id]/deliver/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/profile/orders/[id]/deliver/route.ts"
"src/app/api/profile/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/profile/route.ts"
"src/app/api/profile/tickets/[id]/messages/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/profile/tickets/[id]/messages/route.ts"
"src/app/api/profile/tickets/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/profile/tickets/[id]/route.ts"
"src/app/api/profile/tickets/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/profile/tickets/route.ts"
"src/app/api/reviews/[id]/interact/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/reviews/[id]/interact/route.ts"
"src/app/api/reviews/upload/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/reviews/upload/route.ts"
"src/app/api/search/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/search/route.ts"
"src/app/api/settings/public/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/settings/public/route.ts"
"src/app/api/settings/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/settings/route.ts"
"src/app/api/setup/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/setup/route.ts"
"src/app/api/shoppable/[slug]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/shoppable/[slug]/route.ts"
"src/app/api/shoppable/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/shoppable/route.ts"
"src/app/api/shoppable/track/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/shoppable/track/route.ts"
"src/app/api/stories/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/stories/[id]/route.ts"
"src/app/api/stories/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/stories/route.ts"
"src/app/api/super-admin/blog/ai-control/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/blog/ai-control/route.ts"
"src/app/api/super-admin/blog/categories/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/blog/categories/route.ts"
"src/app/api/super-admin/blog/posts/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/blog/posts/[id]/route.ts"
"src/app/api/super-admin/blog/posts/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/blog/posts/route.ts"
"src/app/api/super-admin/blog/tags/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/blog/tags/route.ts"
"src/app/api/super-admin/blog/upload/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/blog/upload/route.ts"
"src/app/api/super-admin/change-password/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/change-password/route.ts"
"src/app/api/super-admin/collaborators/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/collaborators/[id]/route.ts"
"src/app/api/super-admin/collaborators/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/collaborators/route.ts"
"src/app/api/super-admin/diagnostics/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/diagnostics/route.ts"
"src/app/api/super-admin/diagnostics/security-tests/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/diagnostics/security-tests/route.ts"
"src/app/api/super-admin/embeddings/batch/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/embeddings/batch/route.ts"
"src/app/api/super-admin/login/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/login/route.ts"
"src/app/api/super-admin/packages/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/packages/[id]/route.ts"
"src/app/api/super-admin/packages/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/packages/route.ts"
"src/app/api/super-admin/settings/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/settings/route.ts"
"src/app/api/super-admin/settings/test-gateway/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/settings/test-gateway/route.ts"
"src/app/api/super-admin/shops/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/shops/[id]/route.ts"
"src/app/api/super-admin/shops/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/shops/route.ts"
"src/app/api/super-admin/system-tickets/[id]/messages/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/system-tickets/[id]/messages/route.ts"
"src/app/api/super-admin/system-tickets/[id]/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/system-tickets/[id]/route.ts"
"src/app/api/super-admin/system-tickets/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/super-admin/system-tickets/route.ts"
"src/app/api/telegram/gateway/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/telegram/gateway/route.ts"
"src/app/api/track/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/track/route.ts"
"src/app/api/wholesale/request/route.ts","api-route","API route handler route.ts","server-only",".ts","active","src/app/api/wholesale/request/route.ts"
"src/app/b/[id]/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/b/[id]/page.tsx"
"src/app/blog/BlogListClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/blog/BlogListClient.tsx"
"src/app/blog/[slug]/BlogPostClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/blog/[slug]/BlogPostClient.tsx"
"src/app/blog/[slug]/loading.tsx","app-special","Project file (.tsx)","shared",".tsx","active","src/app/blog/[slug]/loading.tsx"
"src/app/blog/[slug]/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/blog/[slug]/page.tsx"
"src/app/blog/loading.tsx","app-special","Project file (.tsx)","shared",".tsx","active","src/app/blog/loading.tsx"
"src/app/blog/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/blog/page.tsx"
"src/app/cart/CartClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/cart/CartClient.tsx"
"src/app/cart/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/cart/page.tsx"
"src/app/category/[slug]/loading.tsx","app-special","Project file (.tsx)","shared",".tsx","active","src/app/category/[slug]/loading.tsx"
"src/app/category/[slug]/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/category/[slug]/page.tsx"
"src/app/checkout/CheckoutClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/checkout/CheckoutClient.tsx"
"src/app/checkout/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/checkout/page.tsx"
"src/app/faq/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/faq/page.tsx"
"src/app/favicon.ico/route.ts","source-other","Project file (.ts)","shared",".ts","active","src/app/favicon.ico/route.ts"
"src/app/globals.css","source-other","Project file (.css)","shared",".css","active","src/app/globals.css"
"src/app/layout.tsx","layout","Next.js layout shell","shared",".tsx","active","src/app/layout.tsx"
"src/app/loading.tsx","app-special","Project file (.tsx)","shared",".tsx","active","src/app/loading.tsx"
"src/app/login/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/login/page.tsx"
"src/app/not-found.tsx","app-special","Project file (.tsx)","shared",".tsx","active","src/app/not-found.tsx"
"src/app/orders/[id]/invoice/InvoiceClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/orders/[id]/invoice/InvoiceClient.tsx"
"src/app/orders/[id]/invoice/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/orders/[id]/invoice/page.tsx"
"src/app/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/page.tsx"
"src/app/pages/[slug]/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/pages/[slug]/page.tsx"
"src/app/product/[id]/loading.tsx","app-special","Project file (.tsx)","shared",".tsx","active","src/app/product/[id]/loading.tsx"
"src/app/product/[id]/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/product/[id]/page.tsx"
"src/app/profile/addresses/AddressesClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/profile/addresses/AddressesClient.tsx"
"src/app/profile/addresses/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/profile/addresses/page.tsx"
"src/app/profile/downloads/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/profile/downloads/page.tsx"
"src/app/profile/favorites/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/profile/favorites/page.tsx"
"src/app/profile/layout.tsx","layout","Next.js layout shell","client-only",".tsx","active","src/app/profile/layout.tsx"
"src/app/profile/notifications/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/profile/notifications/page.tsx"
"src/app/profile/orders/OrdersClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/profile/orders/OrdersClient.tsx"
"src/app/profile/orders/[id]/SingleOrderClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/profile/orders/[id]/SingleOrderClient.tsx"
"src/app/profile/orders/[id]/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/profile/orders/[id]/page.tsx"
"src/app/profile/orders/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/profile/orders/page.tsx"
"src/app/profile/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/profile/page.tsx"
"src/app/profile/security/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/profile/security/page.tsx"
"src/app/profile/support/SupportClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/profile/support/SupportClient.tsx"
"src/app/profile/support/[id]/SingleTicketClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/profile/support/[id]/SingleTicketClient.tsx"
"src/app/profile/support/[id]/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/profile/support/[id]/page.tsx"
"src/app/profile/support/new/NewTicketClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/profile/support/new/NewTicketClient.tsx"
"src/app/profile/support/new/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/profile/support/new/page.tsx"
"src/app/profile/support/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/profile/support/page.tsx"
"src/app/register/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/register/page.tsx"
"src/app/robots.ts","source-other","Project file (.ts)","shared",".ts","active","src/app/robots.ts"
"src/app/shop/loading.tsx","app-special","Project file (.tsx)","shared",".tsx","active","src/app/shop/loading.tsx"
"src/app/shop/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/shop/page.tsx"
"src/app/shoppable/[slug]/ShoppableClient.tsx","source-other","Project file (.tsx)","client-only",".tsx","active","src/app/shoppable/[slug]/ShoppableClient.tsx"
"src/app/shoppable/[slug]/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/shoppable/[slug]/page.tsx"
"src/app/sitemap.ts","source-other","Project file (.ts)","shared",".ts","active","src/app/sitemap.ts"
"src/app/super-admin/blog/[id]/edit/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/super-admin/blog/[id]/edit/page.tsx"
"src/app/super-admin/blog/new/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/super-admin/blog/new/page.tsx"
"src/app/super-admin/blog/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/super-admin/blog/page.tsx"
"src/app/super-admin/layout.tsx","layout","Next.js layout shell","shared",".tsx","active","src/app/super-admin/layout.tsx"
"src/app/super-admin/login/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/super-admin/login/page.tsx"
"src/app/super-admin/page.tsx","page","Next.js App Router page","client-only",".tsx","active","src/app/super-admin/page.tsx"
"src/app/uploads/[...path]/route.ts","source-other","Project file (.ts)","shared",".ts","active","src/app/uploads/[...path]/route.ts"
"src/app/wholesale-request/page.tsx","page","Next.js App Router page","shared-or-client",".tsx","active","src/app/wholesale-request/page.tsx"
"src/components/AboutUsClient.tsx","component","UI component","client-only",".tsx","active","src/components/AboutUsClient.tsx"
"src/components/Barcode.tsx","component","UI component","shared-or-client",".tsx","active","src/components/Barcode.tsx"
"src/components/CategoryIcon.tsx","component","UI component","client-only",".tsx","active","src/components/CategoryIcon.tsx"
"src/components/ContactUsClient.tsx","component","UI component","client-only",".tsx","active","src/components/ContactUsClient.tsx"
"src/components/ContactUsTrackClient.tsx","component","UI component","client-only",".tsx","active","src/components/ContactUsTrackClient.tsx"
"src/components/DottedSurface.tsx","component","UI component","client-only",".tsx","active","src/components/DottedSurface.tsx"
"src/components/JalaliDatePicker.tsx","component","UI component","client-only",".tsx","active","src/components/JalaliDatePicker.tsx"
"src/components/MediaPicker.tsx","component","UI component","client-only",".tsx","active","src/components/MediaPicker.tsx"
"src/components/TrafficTracker.tsx","component","UI component","client-only",".tsx","active","src/components/TrafficTracker.tsx"
"src/components/WholesaleRequestForm.tsx","component","UI component","client-only",".tsx","active","src/components/WholesaleRequestForm.tsx"
"src/components/admin/BrandPicker.tsx","component","UI component","client-only",".tsx","active","src/components/admin/BrandPicker.tsx"
"src/components/admin/CategoryPicker.tsx","component","UI component","client-only",".tsx","active","src/components/admin/CategoryPicker.tsx"
"src/components/admin/MultiCategoryPicker.tsx","component","UI component","client-only",".tsx","active","src/components/admin/MultiCategoryPicker.tsx"
"src/components/admin/SetupWizard.tsx","component","UI component","shared-or-client",".tsx","active","src/components/admin/SetupWizard.tsx"
"src/components/admin/VariantManager.tsx","component","UI component","client-only",".tsx","active","src/components/admin/VariantManager.tsx"
"src/components/auth/CustomerLoginClient.tsx","component","UI component","client-only",".tsx","active","src/components/auth/CustomerLoginClient.tsx"
"src/components/auth/CustomerRegisterClient.tsx","component","UI component","client-only",".tsx","active","src/components/auth/CustomerRegisterClient.tsx"
"src/components/auth/MerchantLoginClient.tsx","component","UI component","client-only",".tsx","active","src/components/auth/MerchantLoginClient.tsx"
"src/components/auth/MerchantRegisterClient.tsx","component","UI component","client-only",".tsx","active","src/components/auth/MerchantRegisterClient.tsx"
"src/components/blog/BlogFallbackImage.tsx","component","UI component","client-only",".tsx","active","src/components/blog/BlogFallbackImage.tsx"
"src/components/blog/TableOfContents.tsx","component","UI component","client-only",".tsx","active","src/components/blog/TableOfContents.tsx"
"src/components/chat/ChatWidget.tsx","component","UI component","client-only",".tsx","active","src/components/chat/ChatWidget.tsx"
"src/components/complete-profile-modal.tsx","component","UI component","client-only",".tsx","active","src/components/complete-profile-modal.tsx"
"src/components/layout/BottomNav.tsx","component","UI component","client-only",".tsx","active","src/components/layout/BottomNav.tsx"
"src/components/layout/Footer.tsx","component","UI component","client-only",".tsx","active","src/components/layout/Footer.tsx"
"src/components/layout/Header.tsx","component","UI component","client-only",".tsx","active","src/components/layout/Header.tsx"
"src/components/layout/MarketingFooter.tsx","component","UI component","shared-or-client",".tsx","active","src/components/layout/MarketingFooter.tsx"
"src/components/layout/MarketingHeader.tsx","component","UI component","client-only",".tsx","active","src/components/layout/MarketingHeader.tsx"
"src/components/layout/Sidebar.tsx","component","UI component","client-only",".tsx","active","src/components/layout/Sidebar.tsx"
"src/components/layout/StickyMobileCTA.tsx","component","UI component","client-only",".tsx","active","src/components/layout/StickyMobileCTA.tsx"
"src/components/layout/TopBanner.tsx","component","UI component","client-only",".tsx","active","src/components/layout/TopBanner.tsx"
"src/components/profile/FavoritesPreview.tsx","component","UI component","client-only",".tsx","active","src/components/profile/FavoritesPreview.tsx"
"src/components/profile/LogoutButton.tsx","component","UI component","client-only",".tsx","active","src/components/profile/LogoutButton.tsx"
"src/components/profile/ProfileStats.tsx","component","UI component","client-only",".tsx","active","src/components/profile/ProfileStats.tsx"
"src/components/profile/WelcomeBox.tsx","component","UI component","client-only",".tsx","active","src/components/profile/WelcomeBox.tsx"
"src/components/saas/SaaSLandingPage.tsx","page","Next.js App Router page","client-only",".tsx","active","src/components/saas/SaaSLandingPage.tsx"
"src/components/shoppable/ShoppableSection.tsx","component","UI component","client-only",".tsx","active","src/components/shoppable/ShoppableSection.tsx"
"src/components/store/AddToCartBar.tsx","component","UI component","client-only",".tsx","active","src/components/store/AddToCartBar.tsx"
"src/components/store/BlogCarousel.tsx","component","UI component","client-only",".tsx","active","src/components/store/BlogCarousel.tsx"
"src/components/store/BrandsCarousel.tsx","component","UI component","client-only",".tsx","active","src/components/store/BrandsCarousel.tsx"
"src/components/store/CategoryQuickAccess.tsx","component","UI component","client-only",".tsx","active","src/components/store/CategoryQuickAccess.tsx"
"src/components/store/CategorySeoSection.tsx","component","UI component","client-only",".tsx","active","src/components/store/CategorySeoSection.tsx"
"src/components/store/ExpandableDescription.tsx","component","UI component","client-only",".tsx","active","src/components/store/ExpandableDescription.tsx"
"src/components/store/FeaturedProductsTabs.tsx","component","UI component","client-only",".tsx","active","src/components/store/FeaturedProductsTabs.tsx"
"src/components/store/HeroSlider.tsx","component","UI component","client-only",".tsx","active","src/components/store/HeroSlider.tsx"
"src/components/store/MiddleBanners.tsx","component","UI component","client-only",".tsx","active","src/components/store/MiddleBanners.tsx"
"src/components/store/NotifyMeModal.tsx","component","UI component","client-only",".tsx","active","src/components/store/NotifyMeModal.tsx"
"src/components/store/ProductGallery.tsx","component","UI component","client-only",".tsx","active","src/components/store/ProductGallery.tsx"
"src/components/store/ProductList.tsx","component","UI component","client-only",".tsx","active","src/components/store/ProductList.tsx"
